Q_init,r_min,r_max,mass_ratio,L_norm,E_spec,v_spread,outcome
1.511256003529166,4.051959381853303,7.71943742358881,0.48975158667913254,0.681586907239759,-0.03388584120669124,0.15216785833384042,1
0.3895095531808425,7.666716746532914,9.970754376870472,0.3847390794710916,0.595681364944857,-0.20421980481715546,0.14373680218395296,0
1.0580115732595068,3.725054656758589,7.214010578023017,0.3799560490315098,0.5060474877905116,-0.13428791595396086,0.04970924216716074,0
1.3571591623025667,3.8333260317647775,5.93076941443302,0.4931798241674149,0.5343596525320928,-0.1338929877509167,0.4037994859467041,0
0.8287335568352773,2.8209396624969294,6.532104094226768,0.4407368216335119,0.6446642336620552,-0.14649035602691554,0.14600390320718087,0
1.4337694739541982,3.723768718526917,7.200485405285521,0.6148651424904397,0.4067829181124161,-0.058460058760495946,0.256112165945433,0
1.1156612993381723,3.5643780101586406,6.669972856233191,0.47187159845361815,0.6402040025221728,-0.15825222314393161,0.5547007435478234,0
0.668343860171649,4.558572619791139,8.512380262511156,0.39311375910987534,0.21896822730575285,-0.28415398262515734,0.1807403424149795,0
1.6499358719054227,5.288474816838903,8.383210134657327,0.46913510350113397,0.6761222913815426,-0.030026692097696105,0.08589806537890445,0
0.9182235144190385,4.709005046633037,8.491601655915629,0.44573721236144415,0.7226661037975953,-0.14068886471167671,0.031084956894433587,0
0.5406633065596209,4.739952829142089,7.522553431967345,0.48006371475646675,0.2340044013426958,-0.21263407650744487,0.20510928475970958,0
0.9882158374535052,3.710148260082554,10.060037495729075,0.5372133850054457,0.6994438691715997,-0.1500896558071902,0.28781301443378005,1
1.249959144918052,5.069743217247082,9.125784313570367,0.488771108498296,0.7964805097221704,-0.10125692105162831,0.17433009058271987,0
1.1504001481864679,3.86905130463268,10.151508227859157,0.5300763936705688,0.5170057761892639,-0.09485276925168303,0.1987852436697937,0
1.3561200664041178,7.22208082208665,13.480495531624468,0.3781076627136689,0.646275390114859,-0.06095768629686197,0.2507610978611452,0
0.7497069701211606,3.349771909450741,6.755680237778595,0.45928742172977655,0.4785723924288801,-0.2140665777998959,0.1707031792149472,0
1.6847041356841044,5.189225447971862,10.279922382466669,0.42081362288347746,0.8267116966816689,-0.05449362926789403,0.35951025809831516,0
1.1876471771548769,4.193025866180925,6.4132433450526385,0.5722613597812514,0.7833146593616527,-0.084076111263185,0.23840399942893076,0
0.6385086699527459,6.018704198124962,7.5753820156686675,0.5113772289594386,0.5643863428532091,-0.15020337277668513,0.027649345454049946,0
0.7657750628259814,3.7358913439345693,7.412702002332576,0.46772718336274083,0.5382453171146573,-0.20698707412374975,0.12014855107933542,0
1.2849080642813697,2.267273657133849,10.46271806970814,0.3939023335220426,0.40083019450992063,-0.1284441476865148,0.07096471070938803,0
0.7535651507456638,3.3151770361423543,11.398773022444635,0.4877633909861983,0.278658528057683,-0.1250433298815478,0.12157190902323753,0
1.788620808869793,2.9929668734520725,8.81295357615863,0.5296691113439674,0.48109423376586186,-0.029630720030112138,0.13444790298576978,0
0.9314116020079085,2.9256900041873655,7.50478020616351,0.4575503129561829,0.5544052890765998,-0.19068711136027697,0.1550448995683752,0
0.9955857245527078,3.9050784753353605,7.698775146774002,0.4649013850762743,0.30032201047162155,-0.15144697388609885,0.48405879714377503,0
1.588410558161982,1.474166033102114,7.380101675318652,0.3815408758709576,0.6245403895558604,-0.07030880158770536,0.10298433103579833,0
1.2217443091655094,4.682126007140634,9.682584952090684,0.5646593201602562,0.728352677769692,-0.0775913419116235,0.31765687030809997,1
0.8787418535048608,0.9930465917101421,5.283623908394322,0.4861418731089631,0.9182913581716233,-0.2867960358090406,0.2083953234106766,0
1.4716496466784013,4.604609710265305,8.994480589332822,0.37100636731365133,0.39759107749245476,-0.06381392036094466,0.11517342546821412,0
1.4046015649875747,8.46690661068365,10.24125142667585,0.37259956411907835,0.7377778192422585,-0.08136869003277075,0.1863333159478884,0
0.495367797894487,6.229636156270704,9.445586766540215,0.3869161916083524,0.8272703481396054,-0.11882593008625032,0.051132806662757886,0
2.597626859854562,6.7454369532328835,10.608537283172518,0.4228585610625809,0.8031125080454761,0.06645639225191854,0.1761964208554488,1
1.455634349273294,8.202321682399859,11.301913735842241,0.43268687130012007,0.5133233205079597,-0.052051264230156595,0.24217072121757927,0
1.460844923488236,4.491258119022271,8.092063603973832,0.387558234281932,0.670102353869087,-0.08789789861822905,0.22085709400978368,0
0.617675330089898,4.6624191212339126,7.075831819645018,0.3724085006734277,0.3782164123800363,-0.2125454993879497,0.1598875470662299,0
1.0955989788378144,6.013252747054558,7.2879127864047675,0.4032608220411388,0.48820599513905016,-0.13065842918021273,0.1392905518453125,0
1.102237423122809,4.827113240125678,8.750539689474477,0.6692567859389842,0.5480882243481504,-0.07939475851749621,0.20506915623033595,0
0.8276474806298871,8.05076508360548,8.721305803002815,0.41010667167210785,0.5080099481327075,-0.15392636865347245,0.025512903244369757,0
